country,nuts_3,cases,cases/100k pop.,percent,deaths,intensive_care,datetime
SE,Västerbotten,784,288.51531982421903,,31,32,2020-07-15T00:00:00
SE,Värmland,1003,355.15237426757795,,71,31,2020-07-15T00:00:00
SE,Jämtland Härjedalen,1093,835.5630493164059,,54,18,2020-07-15T00:00:00
SE,Kronoberg,1098,544.997009277344,,101,23,2020-07-15T00:00:00
SE,Norrbotten,1507,602.575866699219,,70,53,2020-07-15T00:00:00
SE,Västernorrland,1628,663.549987792969,,122,52,2020-07-15T00:00:00
SE,Halland,1657,496.333648681641,,77,37,2020-07-15T00:00:00
SE,Dalarna,1884,654.243896484375,,163,65,2020-07-15T00:00:00
SE,Sörmland,2336,785.1045532226559,,248,132,2020-07-15T00:00:00
SE,Örebro,2480,813.6349487304691,,168,81,2020-07-15T00:00:00
SE,Västmanland,2537,919.7194213867191,,175,53,2020-07-15T00:00:00
SE,Gävleborg,2989,1040.0791015625,,147,70,2020-07-15T00:00:00
SE,Skåne,3330,241.684921264648,,258,111,2020-07-15T00:00:00
SE,Östergötland,3426,735.99072265625,,224,107,2020-07-15T00:00:00
SE,Uppsala,3472,904.8429565429691,,238,155,2020-07-15T00:00:00
SE,Jönköping,4505,1239.00231933594,,177,92,2020-07-15T00:00:00
SE,Västra Götaland,16983,984.019165039063,,798,430,2020-07-15T00:00:00
SE,Stockholm,22382,941.5750122070309,,2372,900,2020-07-15T00:00:00
SE,Gotland,189,316.65716552734403,,6,6,2020-07-16T00:00:00
SE,Blekinge,476,298.234405517578,,14,8,2020-07-16T00:00:00
SE,Kalmar,740,301.491973876953,,61,30,2020-07-16T00:00:00
SE,Västerbotten,805,296.243408203125,,31,32,2020-07-16T00:00:00
SE,Värmland,1006,356.21463012695295,,71,31,2020-07-16T00:00:00
SE,Jämtland Härjedalen,1097,838.6209106445309,,54,18,2020-07-16T00:00:00
SE,Kronoberg,1102,546.982421875,,101,23,2020-07-16T00:00:00
SE,Norrbotten,1515,605.774658203125,,70,53,2020-07-16T00:00:00
SE,Västernorrland,1636,666.8106689453131,,122,52,2020-07-16T00:00:00
SE,Halland,1665,498.72994995117205,,77,37,2020-07-16T00:00:00
SE,Dalarna,1888,655.6329345703131,,163,65,2020-07-16T00:00:00
SE,Sörmland,2340,786.448852539063,,248,132,2020-07-16T00:00:00
SE,Örebro,2447,802.808349609375,,170,81,2020-07-16T00:00:00
SE,Västmanland,2547,923.344604492188,,175,53,2020-07-16T00:00:00
SE,Gävleborg,3011,1047.734375,,149,70,2020-07-16T00:00:00
SE,Skåne,3357,243.64451599121102,,258,111,2020-07-16T00:00:00
SE,Östergötland,3438,738.568603515625,,238,107,2020-07-16T00:00:00
SE,Uppsala,3490,909.533935546875,,238,156,2020-07-16T00:00:00
SE,Jönköping,4535,1247.25317382813,,177,92,2020-07-16T00:00:00
SE,Västra Götaland,17126,992.304809570313,,798,430,2020-07-16T00:00:00
SE,Stockholm,22467,945.1508178710941,,2372,900,2020-07-16T00:00:00
SE,Gotland,196,328.385223388672,,6,6,2020-07-17T00:00:00
SE,Blekinge,478,299.48748779296903,,14,8,2020-07-17T00:00:00
SE,Kalmar,743,302.714233398438,,61,30,2020-07-17T00:00:00
SE,Västerbotten,830,305.443511962891,,31,33,2020-07-17T00:00:00
SE,Värmland,1007,356.568725585938,,71,31,2020-07-17T00:00:00
SE,Jämtland Härjedalen,1100,840.914306640625,,59,18,2020-07-17T00:00:00
SE,Kronoberg,1104,547.97509765625,,102,23,2020-07-17T00:00:00
SE,Norrbotten,1526,610.173034667969,,70,53,2020-07-17T00:00:00
SE,Västernorrland,1643,669.663757324219,,122,52,2020-07-17T00:00:00
SE,Halland,1671,500.527191162109,,78,37,2020-07-17T00:00:00
SE,Dalarna,1897,658.75830078125,,165,65,2020-07-17T00:00:00
SE,Sörmland,2341,786.7849731445309,,248,132,2020-07-17T00:00:00
SE,Örebro,2452,804.44873046875,,170,81,2020-07-17T00:00:00
SE,Västmanland,2556,926.6073608398441,,175,53,2020-07-17T00:00:00
SE,Gävleborg,3022,1051.56201171875,,152,70,2020-07-17T00:00:00
SE,Skåne,3391,246.11218261718798,,258,111,2020-07-17T00:00:00
SE,Östergötland,3447,740.502075195313,,239,107,2020-07-17T00:00:00
SE,Uppsala,3501,912.4006958007809,,238,156,2020-07-17T00:00:00
SE,Jönköping,4544,1249.72839355469,,178,92,2020-07-17T00:00:00
SE,Västra Götaland,17232,998.4465942382809,,809,430,2020-07-17T00:00:00
SE,Stockholm,22600,950.7459106445309,,2373,902,2020-07-17T00:00:00
SE,Gotland,206,345.139556884766,,6,6,2020-07-20T00:00:00
SE,Blekinge,479,300.114044189453,,14,8,2020-07-20T00:00:00
SE,Kalmar,748,304.751342773438,,61,31,2020-07-20T00:00:00
SE,Västerbotten,883,324.94775390625,,31,33,2020-07-20T00:00:00
SE,Värmland,1009,357.276916503906,,72,32,2020-07-20T00:00:00
SE,Jämtland Härjedalen,1106,845.501098632813,,59,18,2020-07-20T00:00:00
SE,Kronoberg,1119,555.42041015625,,102,23,2020-07-20T00:00:00
SE,Norrbotten,1536,614.1715087890631,,76,53,2020-07-20T00:00:00
SE,Halland,1683,504.121643066406,,78,37,2020-07-20T00:00:00
SE,Västernorrland,1693,690.043090820313,,125,52,2020-07-20T00:00:00
SE,Dalarna,1915,665.009033203125,,165,65,2020-07-20T00:00:00
SE,Sörmland,2361,793.5067749023441,,248,132,2020-07-20T00:00:00
SE,Örebro,2456,805.7610473632809,,171,82,2020-07-20T00:00:00
SE,Västmanland,2569,931.3201293945309,,177,53,2020-07-20T00:00:00
SE,Gävleborg,3053,1062.34912109375,,152,70,2020-07-20T00:00:00
SE,Skåne,3429,248.870147705078,,260,111,2020-07-20T00:00:00
SE,Östergötland,3464,744.154052734375,,239,107,2020-07-20T00:00:00
SE,Uppsala,3511,915.0067749023441,,239,156,2020-07-20T00:00:00
SE,Jönköping,4584,1260.7294921875,,178,92,2020-07-20T00:00:00
SE,Västra Götaland,17484,1013.0478515625,,809,433,2020-07-20T00:00:00
SE,Stockholm,22760,957.4768676757809,,2377,902,2020-07-20T00:00:00
SE,Gotland,206,345.139556884766,,6,6,2020-07-21T00:00:00
SE,Blekinge,479,300.114044189453,,14,8,2020-07-21T00:00:00
SE,Kalmar,753,306.788452148438,,62,31,2020-07-21T00:00:00
SE,Västerbotten,883,324.94775390625,,31,33,2020-07-21T00:00:00
SE,Värmland,1010,357.630981445313,,72,32,2020-07-21T00:00:00
SE,Jämtland Härjedalen,1109,847.7944946289059,,59,18,2020-07-21T00:00:00
SE,Kronoberg,1119,555.42041015625,,102,23,2020-07-21T00:00:00
SE,Norrbotten,1544,617.370361328125,,76,53,2020-07-21T00:00:00
SE,Halland,1692,506.817474365234,,78,37,2020-07-21T00:00:00
SE,Västernorrland,1694,690.45068359375,,126,52,2020-07-21T00:00:00
SE,Dalarna,1916,665.3563232421881,,165,65,2020-07-21T00:00:00
SE,Sörmland,2363,794.178955078125,,253,132,2020-07-21T00:00:00
SE,Örebro,2458,806.417236328125,,171,82,2020-07-21T00:00:00
SE,Västmanland,2571,932.045166015625,,177,53,2020-07-21T00:00:00
SE,Gävleborg,3058,1064.0888671875,,152,70,2020-07-21T00:00:00
SE,Skåne,3464,251.410369873047,,260,111,2020-07-21T00:00:00
SE,Östergötland,3469,745.2282104492191,,239,107,2020-07-21T00:00:00
SE,Uppsala,3512,915.2673950195309,,239,156,2020-07-21T00:00:00
SE,Jönköping,4586,1261.27954101563,,178,92,2020-07-21T00:00:00
SE,Västra Götaland,17500,1013.97491455078,,809,433,2020-07-21T00:00:00
SE,Stockholm,22780,958.3181762695309,,2377,902,2020-07-21T00:00:00
SE,Gotland,212,355.19216918945295,,6,6,2020-07-22T00:00:00
SE,Blekinge,479,300.114044189453,,14,8,2020-07-22T00:00:00
SE,Kalmar,758,308.825561523438,,62,31,2020-07-22T00:00:00
SE,Västerbotten,888,326.787750244141,,31,33,2020-07-22T00:00:00
SE,Värmland,1011,357.98507690429705,,73,32,2020-07-22T00:00:00
SE,Jämtland Härjedalen,1112,850.087890625,,59,18,2020-07-22T00:00:00
SE,Kronoberg,1121,556.413146972656,,102,23,2020-07-22T00:00:00
SE,Norrbotten,1551,620.1693115234381,,77,53,2020-07-22T00:00:00
SE,Halland,1698,508.614685058594,,78,37,2020-07-22T00:00:00
SE,Västernorrland,1710,696.972045898438,,128,52,2020-07-22T00:00:00
SE,Dalarna,1928,669.523498535156,,165,65,2020-07-22T00:00:00
SE,Sörmland,2379,799.5563354492191,,253,132,2020-07-22T00:00:00
SE,Örebro,2460,807.073364257813,,171,82,2020-07-22T00:00:00
SE,Västmanland,2579,934.9453735351559,,177,53,2020-07-22T00:00:00
SE,Gävleborg,3078,1071.04833984375,,154,71,2020-07-22T00:00:00
SE,Östergötland,3474,746.3023071289059,,239,107,2020-07-22T00:00:00
SE,Skåne,3492,253.442565917969,,261,111,2020-07-22T00:00:00
SE,Uppsala,3518,916.8310546875,,239,156,2020-07-22T00:00:00
SE,Jönköping,4605,1266.50512695313,,179,92,2020-07-22T00:00:00
SE,Västra Götaland,17571,1018.0887451171901,,822,433,2020-07-22T00:00:00
SE,Stockholm,22880,962.525024414063,,2377,903,2020-07-22T00:00:00
SE,Gotland,217,363.5693359375,,6,6,2020-07-23T00:00:00
SE,Blekinge,480,300.740570068359,,14,8,2020-07-23T00:00:00
SE,Kalmar,760,309.640411376953,,62,31,2020-07-23T00:00:00
SE,Västerbotten,888,326.787750244141,,31,33,2020-07-23T00:00:00
SE,Värmland,1015,359.401458740234,,73,32,2020-07-23T00:00:00
SE,Jämtland Härjedalen,1113,850.8523559570309,,59,18,2020-07-23T00:00:00
SE,Kronoberg,1127,559.391296386719,,102,23,2020-07-23T00:00:00
SE,Norrbotten,1556,622.1685791015631,,78,53,2020-07-23T00:00:00
SE,Halland,1702,509.812835693359,,78,37,2020-07-23T00:00:00
SE,Västernorrland,1716,699.4175415039059,,128,52,2020-07-23T00:00:00
SE,Dalarna,1931,670.565246582031,,169,66,2020-07-23T00:00:00
SE,Sörmland,2379,799.5563354492191,,253,132,2020-07-23T00:00:00
SE,Örebro,2463,808.0576171875,,171,82,2020-07-23T00:00:00
SE,Västmanland,2589,938.570556640625,,177,55,2020-07-23T00:00:00
SE,Gävleborg,3083,1072.7880859375,,155,71,2020-07-23T00:00:00
SE,Östergötland,3475,746.5171508789059,,239,107,2020-07-23T00:00:00
SE,Skåne,3520,255.474746704102,,261,111,2020-07-23T00:00:00
SE,Uppsala,3525,918.6553344726559,,239,156,2020-07-23T00:00:00
SE,Jönköping,4623,1271.45568847656,,179,92,2020-07-23T00:00:00
SE,Västra Götaland,17658,1023.12963867188,,822,434,2020-07-23T00:00:00
SE,Stockholm,22943,965.1753540039059,,2380,903,2020-07-23T00:00:00
SE,Gotland,219,366.920227050781,,6,6,2020-07-24T00:00:00
SE,Blekinge,480,300.740570068359,,14,8,2020-07-24T00:00:00
SE,Kalmar,761,310.047821044922,,62,31,2020-07-24T00:00:00
SE,Västerbotten,891,327.89178466796903,,31,33,2020-07-24T00:00:00
SE,Värmland,1017,360.109619140625,,73,32,2020-07-24T00:00:00
SE,Jämtland Härjedalen,1113,850.8523559570309,,59,18,2020-07-24T00:00:00
SE,Kronoberg,1135,563.362121582031,,102,23,2020-07-24T00:00:00
SE,Norrbotten,1564,625.367370605469,,81,53,2020-07-24T00:00:00
SE,Halland,1706,511.010986328125,,78,37,2020-07-24T00:00:00
SE,Västernorrland,1723,702.2706909179691,,128,52,2020-07-24T00:00:00
SE,Dalarna,1936,672.301574707031,,171,66,2020-07-24T00:00:00
SE,Sörmland,2379,799.5563354492191,,254,133,2020-07-24T00:00:00
SE,Örebro,2470,810.3541870117191,,171,82,2020-07-24T00:00:00
SE,Västmanland,2594,940.383178710938,,178,55,2020-07-24T00:00:00
SE,Gävleborg,3108,1081.4873046875,,159,71,2020-07-24T00:00:00
SE,Östergötland,3479,747.37646484375,,239,107,2020-07-24T00:00:00
SE,Uppsala,3528,919.4371948242191,,239,156,2020-07-24T00:00:00
SE,Skåne,3535,256.56341552734403,,261,112,2020-07-24T00:00:00
SE,Jönköping,4630,1273.380859375,,179,92,2020-07-24T00:00:00
SE,Västra Götaland,17732,1027.41735839844,,828,434,2020-07-24T00:00:00
SE,Stockholm,22997,967.447021484375,,2384,903,2020-07-24T00:00:00
SE,Gotland,230,385.350006103516,,6,6,2020-07-27T00:00:00
SE,Blekinge,482,301.99365234375,,14,8,2020-07-27T00:00:00
SE,Kalmar,764,311.270111083984,,62,31,2020-07-27T00:00:00
SE,Västerbotten,895,329.363800048828,,31,33,2020-07-27T00:00:00
SE,Värmland,1023,362.23416137695295,,73,32,2020-07-27T00:00:00
SE,Jämtland Härjedalen,1124,859.2615356445309,,59,18,2020-07-27T00:00:00
SE,Kronoberg,1138,564.8511962890631,,103,23,2020-07-27T00:00:00
SE,Norrbotten,1575,629.7657470703131,,81,53,2020-07-27T00:00:00
SE,Halland,1713,513.1077880859381,,78,37,2020-07-27T00:00:00
SE,Västernorrland,1744,710.829956054688,,128,52,2020-07-27T00:00:00
SE,Dalarna,1944,675.0797119140631,,171,66,2020-07-27T00:00:00
SE,Sörmland,2381,800.228515625,,254,133,2020-07-27T00:00:00
SE,Örebro,2478,812.978759765625,,171,82,2020-07-27T00:00:00
SE,Västmanland,2600,942.558349609375,,178,55,2020-07-27T00:00:00
SE,Gävleborg,3119,1085.31506347656,,160,71,2020-07-27T00:00:00
SE,Östergötland,3488,749.3098754882809,,239,107,2020-07-27T00:00:00
SE,Uppsala,3534,921.000854492188,,239,156,2020-07-27T00:00:00
SE,Skåne,3568,258.95849609375,,262,112,2020-07-27T00:00:00
SE,Jönköping,4644,1277.23120117188,,179,92,2020-07-27T00:00:00
SE,Västra Götaland,17850,1034.25439453125,,828,434,2020-07-27T00:00:00
SE,Stockholm,23101,971.822143554688,,2384,903,2020-07-27T00:00:00
SE,Gotland,230,385.350006103516,,6,6,2020-07-28T00:00:00
SE,Blekinge,483,302.620208740234,,14,8,2020-07-28T00:00:00
SE,Kalmar,765,311.677520751953,,62,31,2020-07-28T00:00:00
SE,Västerbotten,895,329.363800048828,,31,33,2020-07-28T00:00:00
SE,Värmland,1023,362.23416137695295,,73,32,2020-07-28T00:00:00
SE,Jämtland Härjedalen,1125,860.026000976563,,59,18,2020-07-28T00:00:00
SE,Kronoberg,1138,564.8511962890631,,103,23,2020-07-28T00:00:00
SE,Norrbotten,1576,630.165588378906,,82,53,2020-07-28T00:00:00
SE,Halland,1720,515.204528808594,,78,37,2020-07-28T00:00:00
SE,Västernorrland,1744,710.829956054688,,128,52,2020-07-28T00:00:00
SE,Dalarna,1945,675.426940917969,,171,66,2020-07-28T00:00:00
SE,Sörmland,2387,802.2450561523441,,254,133,2020-07-28T00:00:00
SE,Örebro,2481,813.963012695313,,171,82,2020-07-28T00:00:00
SE,Västmanland,2607,945.0960083007809,,178,55,2020-07-28T00:00:00
SE,Gävleborg,3120,1085.66296386719,,160,71,2020-07-28T00:00:00
SE,Östergötland,3494,750.5988159179691,,239,107,2020-07-28T00:00:00
SE,Uppsala,3535,921.261474609375,,239,156,2020-07-28T00:00:00
SE,Skåne,3598,261.135833740234,,263,112,2020-07-28T00:00:00
SE,Jönköping,4646,1277.78125,,179,92,2020-07-28T00:00:00
SE,Västra Götaland,17859,1034.77587890625,,828,435,2020-07-28T00:00:00
SE,Stockholm,23123,972.747680664063,,2384,904,2020-07-28T00:00:00
SE,Gotland,230,385.350006103516,,6,6,2020-07-29T00:00:00
SE,Blekinge,487,305.126373291016,,14,8,2020-07-29T00:00:00
SE,Kalmar,766,312.084930419922,,62,31,2020-07-29T00:00:00
SE,Västerbotten,900,331.203826904297,,31,33,2020-07-29T00:00:00
SE,Värmland,1023,362.23416137695295,,73,32,2020-07-29T00:00:00
SE,Jämtland Härjedalen,1129,863.083862304688,,59,18,2020-07-29T00:00:00
SE,Kronoberg,1142,566.836608886719,,103,23,2020-07-29T00:00:00
SE,Norrbotten,1586,634.1640625,,83,53,2020-07-29T00:00:00
SE,Halland,1726,517.001770019531,,78,37,2020-07-29T00:00:00
SE,Västernorrland,1761,717.758911132813,,128,52,2020-07-29T00:00:00
SE,Dalarna,1948,676.46875,,171,66,2020-07-29T00:00:00
SE,Sörmland,2389,802.917236328125,,253,133,2020-07-29T00:00:00
SE,Örebro,2490,816.9157104492191,,171,82,2020-07-29T00:00:00
SE,Västmanland,2613,947.271118164063,,178,55,2020-07-29T00:00:00
SE,Gävleborg,3125,1087.40283203125,,160,71,2020-07-29T00:00:00
SE,Östergötland,3496,751.0285034179691,,259,107,2020-07-29T00:00:00
SE,Uppsala,3541,922.8251342773441,,239,156,2020-07-29T00:00:00
SE,Skåne,3612,262.15191650390597,,263,112,2020-07-29T00:00:00
SE,Jönköping,4660,1281.63171386719,,179,95,2020-07-29T00:00:00
SE,Västra Götaland,17970,1041.20739746094,,836,435,2020-07-29T00:00:00
SE,Stockholm,23188,975.4821166992191,,2384,906,2020-07-29T00:00:00
SE,Gotland,238,398.753479003906,,6,6,2020-07-30T00:00:00
SE,Blekinge,488,305.7529296875,,14,8,2020-07-30T00:00:00
SE,Kalmar,772,314.52947998046903,,62,31,2020-07-30T00:00:00
SE,Västerbotten,901,331.571807861328,,31,33,2020-07-30T00:00:00
SE,Värmland,1026,363.296447753906,,73,32,2020-07-30T00:00:00
SE,Jämtland Härjedalen,1134,866.9061889648441,,59,18,2020-07-30T00:00:00
SE,Kronoberg,1150,570.807434082031,,103,23,2020-07-30T00:00:00
SE,Norrbotten,1592,636.563171386719,,83,54,2020-07-30T00:00:00
SE,Halland,1758,526.586975097656,,78,37,2020-07-30T00:00:00
SE,Västernorrland,1764,718.981689453125,,132,52,2020-07-30T00:00:00
SE,Dalarna,1951,677.510559082031,,171,66,2020-07-30T00:00:00
SE,Sörmland,2393,804.261596679688,,253,133,2020-07-30T00:00:00
SE,Örebro,2491,817.2438354492191,,171,82,2020-07-30T00:00:00
SE,Västmanland,2623,950.896362304688,,178,55,2020-07-30T00:00:00
SE,Gävleborg,3134,1090.53454589844,,160,71,2020-07-30T00:00:00
SE,Östergötland,3506,753.1766967773441,,260,107,2020-07-30T00:00:00
SE,Uppsala,3551,925.431274414063,,239,156,2020-07-30T00:00:00
SE,Skåne,3653,265.12762451171903,,264,112,2020-07-30T00:00:00
SE,Jönköping,4671,1284.65698242188,,179,95,2020-07-30T00:00:00
SE,Västra Götaland,18065,1046.71179199219,,836,438,2020-07-30T00:00:00
SE,Stockholm,23239,977.6276245117191,,2387,906,2020-07-30T00:00:00
SE,Gotland,248,415.5078125,,6,6,2020-07-31T00:00:00
SE,Blekinge,491,307.632537841797,,14,8,2020-07-31T00:00:00
SE,Kalmar,775,315.751739501953,,62,31,2020-07-31T00:00:00
SE,Västerbotten,906,333.411834716797,,31,33,2020-07-31T00:00:00
SE,Värmland,1028,364.00460815429705,,73,32,2020-07-31T00:00:00
SE,Jämtland Härjedalen,1134,866.9061889648441,,59,18,2020-07-31T00:00:00
SE,Kronoberg,1154,572.7928466796881,,103,23,2020-07-31T00:00:00
SE,Norrbotten,1596,638.16259765625,,83,54,2020-07-31T00:00:00
SE,Halland,1757,526.287414550781,,79,37,2020-07-31T00:00:00
SE,Västernorrland,1772,722.2423706054691,,132,52,2020-07-31T00:00:00
SE,Dalarna,1955,678.899597167969,,171,66,2020-07-31T00:00:00
SE,Sörmland,2394,804.5977172851559,,253,133,2020-07-31T00:00:00
SE,Örebro,2499,819.8684692382809,,171,82,2020-07-31T00:00:00
SE,Västmanland,2626,951.98388671875,,179,55,2020-07-31T00:00:00
SE,Gävleborg,3135,1090.88256835938,,160,71,2020-07-31T00:00:00
SE,Östergötland,3515,755.1101684570309,,260,107,2020-07-31T00:00:00
SE,Uppsala,3559,927.51611328125,,239,156,2020-07-31T00:00:00
SE,Skåne,3684,267.377532958984,,264,113,2020-07-31T00:00:00
SE,Jönköping,4685,1288.50744628906,,179,95,2020-07-31T00:00:00
SE,Västra Götaland,18205,1054.82360839844,,838,437,2020-07-31T00:00:00
SE,Stockholm,23304,980.362060546875,,2387,906,2020-07-31T00:00:00
SE,Gotland,250,418.858703613281,,6,6,2020-08-03T00:00:00
SE,Blekinge,494,309.512176513672,,15,8,2020-08-03T00:00:00
SE,Kalmar,780,317.788848876953,,62,31,2020-08-03T00:00:00
SE,Västerbotten,916,337.091888427734,,31,34,2020-08-03T00:00:00
SE,Värmland,1038,367.545532226563,,73,32,2020-08-03T00:00:00
SE,Jämtland Härjedalen,1134,866.9061889648441,,59,19,2020-08-03T00:00:00
SE,Kronoberg,1166,578.749084472656,,103,23,2020-08-03T00:00:00
SE,Norrbotten,1601,640.161865234375,,83,57,2020-08-03T00:00:00
SE,Halland,1774,531.379577636719,,79,37,2020-08-03T00:00:00
SE,Västernorrland,1784,727.133422851563,,131,52,2020-08-03T00:00:00
SE,Dalarna,1971,684.455810546875,,171,66,2020-08-03T00:00:00
SE,Sörmland,2393,804.261596679688,,253,133,2020-08-03T00:00:00
SE,Örebro,2518,826.101928710938,,171,82,2020-08-03T00:00:00
SE,Västmanland,2645,958.871826171875,,179,55,2020-08-03T00:00:00
SE,Gävleborg,3146,1094.71020507813,,160,71,2020-08-03T00:00:00
SE,Östergötland,3543,761.125244140625,,261,107,2020-08-03T00:00:00
SE,Uppsala,3574,931.42529296875,,239,156,2020-08-03T00:00:00
SE,Skåne,3732,270.861297607422,,264,113,2020-08-03T00:00:00
SE,Jönköping,4707,1294.55798339844,,180,95,2020-08-03T00:00:00
SE,Västra Götaland,18450,1069.01928710938,,839,437,2020-08-03T00:00:00
SE,Stockholm,23396,984.2323608398441,,2385,906,2020-08-03T00:00:00
SE,Gotland,251,420.534118652344,,6,6,2020-08-04T00:00:00
SE,Blekinge,495,310.138702392578,,15,8,2020-08-04T00:00:00
SE,Kalmar,782,318.60369873046903,,62,31,2020-08-04T00:00:00
SE,Västerbotten,916,337.091888427734,,32,34,2020-08-04T00:00:00
SE,Värmland,1039,367.899597167969,,73,32,2020-08-04T00:00:00
SE,Jämtland Härjedalen,1147,876.8442993164059,,59,19,2020-08-04T00:00:00
SE,Kronoberg,1168,579.7418212890631,,103,23,2020-08-04T00:00:00
SE,Norrbotten,1610,643.760498046875,,83,57,2020-08-04T00:00:00
SE,Västernorrland,1787,728.3561401367191,,132,52,2020-08-04T00:00:00
SE,Halland,1789,535.872619628906,,79,37,2020-08-04T00:00:00
SE,Dalarna,1971,684.455810546875,,172,66,2020-08-04T00:00:00
SE,Sörmland,2392,803.925537109375,,253,133,2020-08-04T00:00:00
SE,Örebro,2524,828.070434570313,,171,83,2020-08-04T00:00:00
SE,Västmanland,2648,959.9594116210941,,179,55,2020-08-04T00:00:00
SE,Gävleborg,3146,1094.71020507813,,160,71,2020-08-04T00:00:00
SE,Östergötland,3560,764.7772827148441,,261,107,2020-08-04T00:00:00
SE,Uppsala,3582,933.5101928710941,,239,156,2020-08-04T00:00:00
SE,Skåne,3766,273.328948974609,,264,113,2020-08-04T00:00:00
SE,Jönköping,4710,1295.38305664063,,180,95,2020-08-04T00:00:00
SE,Västra Götaland,18471,1070.23596191406,,839,439,2020-08-04T00:00:00
SE,Stockholm,23427,985.5364379882809,,2385,906,2020-08-04T00:00:00
SE,Gotland,257,430.586730957031,,6,6,2020-08-05T00:00:00
SE,Blekinge,504,315.777587890625,,15,8,2020-08-05T00:00:00
SE,Kalmar,783,319.011108398438,,62,31,2020-08-05T00:00:00
SE,Västerbotten,919,338.195892333984,,31,34,2020-08-05T00:00:00
SE,Värmland,1053,372.856872558594,,73,32,2020-08-05T00:00:00
SE,Jämtland Härjedalen,1149,878.3732299804691,,59,19,2020-08-05T00:00:00
SE,Kronoberg,1175,583.216247558594,,103,23,2020-08-05T00:00:00
SE,Norrbotten,1611,644.160400390625,,84,57,2020-08-05T00:00:00
SE,Västernorrland,1792,730.3941040039059,,133,52,2020-08-05T00:00:00
SE,Halland,1794,537.370300292969,,79,37,2020-08-05T00:00:00
SE,Dalarna,1979,687.23388671875,,172,66,2020-08-05T00:00:00
SE,Sörmland,2394,804.5977172851559,,253,133,2020-08-05T00:00:00
SE,Örebro,2534,831.351196289063,,171,83,2020-08-05T00:00:00
SE,Västmanland,2663,965.397216796875,,179,55,2020-08-05T00:00:00
SE,Gävleborg,3150,1096.10205078125,,161,71,2020-08-05T00:00:00
SE,Östergötland,3574,767.7848510742191,,261,107,2020-08-05T00:00:00
SE,Uppsala,3593,936.376953125,,239,156,2020-08-05T00:00:00
SE,Skåne,3777,274.127288818359,,272,113,2020-08-05T00:00:00
SE,Jönköping,4731,1301.15869140625,,180,95,2020-08-05T00:00:00
SE,Västra Götaland,18580,1076.55163574219,,842,439,2020-08-05T00:00:00
SE,Stockholm,23528,989.785400390625,,2385,907,2020-08-05T00:00:00
SE,Gotland,268,449.016510009766,,6,6,2020-08-06T00:00:00
SE,Blekinge,514,322.04302978515597,,15,8,2020-08-06T00:00:00
SE,Kalmar,786,320.233367919922,,62,31,2020-08-06T00:00:00
SE,Västerbotten,919,338.195892333984,,31,34,2020-08-06T00:00:00
SE,Värmland,1064,376.751861572266,,73,32,2020-08-06T00:00:00
SE,Jämtland Härjedalen,1152,880.666625976563,,59,19,2020-08-06T00:00:00
SE,Kronoberg,1181,586.194396972656,,103,23,2020-08-06T00:00:00
SE,Norrbotten,1615,645.759765625,,84,57,2020-08-06T00:00:00
SE,Västernorrland,1803,734.877563476563,,133,52,2020-08-06T00:00:00
SE,Halland,1827,547.255065917969,,79,37,2020-08-06T00:00:00
SE,Dalarna,1996,693.1373901367191,,175,66,2020-08-06T00:00:00
SE,Sörmland,2397,805.60595703125,,253,133,2020-08-06T00:00:00
SE,Örebro,2539,832.991577148438,,171,83,2020-08-06T00:00:00
SE,Västmanland,2673,969.0224609375,,180,55,2020-08-06T00:00:00
SE,Gävleborg,3158,1098.88586425781,,161,71,2020-08-06T00:00:00
SE,Östergötland,3584,769.93310546875,,261,107,2020-08-06T00:00:00
SE,Uppsala,3602,938.722412109375,,239,156,2020-08-06T00:00:00
SE,Skåne,3826,277.683624267578,,272,114,2020-08-06T00:00:00
SE,Jönköping,4746,1305.28405761719,,180,95,2020-08-06T00:00:00
SE,Västra Götaland,18742,1085.93811035156,,842,439,2020-08-06T00:00:00
SE,Stockholm,23575,991.762573242188,,2387,908,2020-08-06T00:00:00
SE,Gotland,270,452.36740112304705,,6,6,2020-08-07T00:00:00
SE,Blekinge,514,322.04302978515597,,15,8,2020-08-07T00:00:00
SE,Kalmar,788,321.048217773438,,62,31,2020-08-07T00:00:00
SE,Västerbotten,920,338.56390380859403,,31,34,2020-08-07T00:00:00
SE,Värmland,1067,377.814117431641,,73,32,2020-08-07T00:00:00
SE,Jämtland Härjedalen,1153,881.4310913085941,,59,20,2020-08-07T00:00:00
SE,Kronoberg,1201,596.1214599609381,,103,23,2020-08-07T00:00:00
SE,Norrbotten,1616,646.159606933594,,84,57,2020-08-07T00:00:00
SE,Västernorrland,1809,737.3230590820309,,133,52,2020-08-07T00:00:00
SE,Halland,1843,552.047668457031,,79,37,2020-08-07T00:00:00
SE,Dalarna,2003,695.568237304688,,172,66,2020-08-07T00:00:00
SE,Sörmland,2399,806.2781372070309,,253,133,2020-08-07T00:00:00
SE,Örebro,2554,837.9127807617191,,171,83,2020-08-07T00:00:00
SE,Västmanland,2678,970.835083007813,,180,55,2020-08-07T00:00:00
SE,Gävleborg,3161,1099.9296875,,161,71,2020-08-07T00:00:00
SE,Östergötland,3592,771.6516723632809,,261,107,2020-08-07T00:00:00
SE,Uppsala,3607,940.025512695313,,239,156,2020-08-07T00:00:00
