country,lau,cases,population,cases/100k pop.,datetime
FI,Laukaa,48,18903,253.927947944771,2021-01-23T12:00:00
FI,Parkano,49,6404,765.146783260462,2021-01-23T12:00:00
FI,Sastamala,49,24277,201.83712979363202,2021-01-23T12:00:00
FI,Laitila,51,8588,593.851886353051,2021-01-23T12:00:00
FI,Kokkola,51,47681,106.960843942031,2021-01-23T12:00:00
FI,Savonlinna,52,32974,157.700006065385,2021-01-23T12:00:00
FI,Vöyri,53,6461,820.3064541092709,2021-01-23T12:00:00
FI,Parainen,53,15132,350.251123447,2021-01-23T12:00:00
FI,Närpiö,53,9479,559.130709990505,2021-01-23T12:00:00
FI,Lieksa,54,10884,496.141124586549,2021-01-23T12:00:00
FI,Pedersören kunta,54,11081,487.320638931504,2021-01-23T12:00:00
FI,Sotkamo,55,10336,532.120743034056,2021-01-23T12:00:00
FI,Ylivieska,55,15255,360.53752867912203,2021-01-23T12:00:00
FI,Rautalampi,59,3121,1890.4197372637,2021-01-23T12:00:00
FI,Sodankylä,61,8303,734.674214139468,2021-01-23T12:00:00
FI,Karvia,62,2342,2647.30999146029,2021-01-23T12:00:00
FI,Uusikaupunki,63,15522,405.87553150367205,2021-01-23T12:00:00
FI,   Äänekoski,66,18765,351.71862509992,2021-01-23T12:00:00
FI,Maarianhamina,68,11679,582.241630276565,2021-01-23T12:00:00
FI,Hamina,68,20111,338.123415046492,2021-01-23T12:00:00
FI,Loimaa,73,15875,459.842519685039,2021-01-23T12:00:00
FI,Raasepori,77,27536,279.63393375944196,2021-01-23T12:00:00
FI,Kangasala,79,31868,247.897577507217,2021-01-23T12:00:00
FI,Imatra,80,26508,301.79568432171396,2021-01-23T12:00:00
FI,Kempele,82,18355,446.74475619722097,2021-01-23T12:00:00
FI,Loviisa,83,14772,561.8738153262931,2021-01-23T12:00:00
FI,Masku,84,9534,881.057268722467,2021-01-23T12:00:00
FI,Hollola,86,23410,367.36437419905997,2021-01-23T12:00:00
FI,Kajaani,89,36709,242.447356234166,2021-01-23T12:00:00
FI,Naantali,91,19314,471.160815988402,2021-01-23T12:00:00
FI,Alajärvi,96,9562,1003.9740640033501,2021-01-23T12:00:00
FI,Kauniainen,98,9797,1000.3062161886301,2021-01-23T12:00:00
FI,Kemi,99,20707,478.099193509441,2021-01-23T12:00:00
FI,Lieto,101,19994,505.15154546363897,2021-01-23T12:00:00
FI,Ylöjärvi,101,33254,303.722860407771,2021-01-23T12:00:00
FI,Mäntsälä,102,20721,492.254234834226,2021-01-23T12:00:00
FI,Valkeakoski,102,20972,486.362769406828,2021-01-23T12:00:00
FI,Rauma,103,39205,262.72159163372004,2021-01-23T12:00:00
FI,Pirkkala,106,19623,540.182438974673,2021-01-23T12:00:00
FI,Pietarsaari,111,19208,577.884214910454,2021-01-23T12:00:00
FI,Nokia,118,33929,347.785080609508,2021-01-23T12:00:00
FI,Lempäälä,120,23523,510.13901288101,2021-01-23T12:00:00
FI,Riihimäki,127,28793,441.07942902788903,2021-01-23T12:00:00
FI,Pori,148,83934,176.329020420807,2021-01-23T12:00:00
FI,Lohja,152,45965,330.686391819863,2021-01-23T12:00:00
FI,Seinäjoki,157,63781,246.15481099387,2021-01-23T12:00:00
FI,Vihti,157,29158,538.445709582276,2021-01-23T12:00:00
FI,Mustasaari,159,19448,817.5647881530231,2021-01-23T12:00:00
FI,Raisio,161,24056,669.2716993681411,2021-01-23T12:00:00
FI,Lappeenranta,166,72634,228.54310653412998,2021-01-23T12:00:00
FI,Pieksämäki,191,17682,1080.19454812804,2021-01-23T12:00:00
FI,Sipoo,200,21170,944.733112895607,2021-01-23T12:00:00
FI,Rovaniemi,203,63042,322.007550521874,2021-01-23T12:00:00
FI,Kaarina,220,33937,648.260011197218,2021-01-23T12:00:00
FI,Kotka,225,52126,431.64639527299204,2021-01-23T12:00:00
FI,Tornio,228,21602,1055.45782797889,2021-01-23T12:00:00
FI,Tuusula,231,38599,598.461100028498,2021-01-23T12:00:00
FI,Mikkeli,250,53134,470.50852561448403,2021-01-23T12:00:00
FI,Porvoo,256,50380,508.13815005954694,2021-01-23T12:00:00
FI,Joensuu,265,76850,344.82758620689697,2021-01-23T12:00:00
FI,Hyvinkää,287,46470,617.602754465246,2021-01-23T12:00:00
FI,Kirkkonummi,296,39586,747.739099681706,2021-01-23T12:00:00
FI,Salo,302,51833,582.640402832173,2021-01-23T12:00:00
FI,Nurmijärvi,325,42993,755.937013002117,2021-01-23T12:00:00
FI,Kerava,330,36756,897.812602024159,2021-01-23T12:00:00
FI,Järvenpää,341,43711,780.1239962480839,2021-01-23T12:00:00
FI,Hämeenlinna,415,67633,613.605784158621,2021-01-23T12:00:00
FI,Kouvola,423,82113,515.143765299039,2021-01-23T12:00:00
FI,Kuopio,448,119282,375.58055699937995,2021-01-23T12:00:00
FI,Lahti,859,119823,716.890747185432,2021-01-23T12:00:00
FI,Vaasa,877,67636,1296.6467561653599,2021-01-23T12:00:00
FI,Jyväskylä,1050,142400,737.359550561798,2021-01-23T12:00:00
FI,Tampere,1324,238140,555.975476610397,2021-01-23T12:00:00
FI,Oulu,1495,205489,727.532860639742,2021-01-23T12:00:00
FI,Turku,2511,192962,1301.29248245769,2021-01-23T12:00:00
FI,Espoo,4347,289731,1500.3572279114098,2021-01-23T12:00:00
FI,Vantaa,4669,233775,1997.21954871137,2021-01-23T12:00:00
FI,Helsinki,12340,653835,1887.32631321358,2021-01-23T12:00:00
FI,Jämijärvi,5,1739,287.521564117309,2021-01-24T12:00:00
FI,Muonio,5,2308,216.63778162911598,2021-01-24T12:00:00
FI,Finström,5,2593,192.826841496336,2021-01-24T12:00:00
FI,Marttila,5,2013,248.385494287134,2021-01-24T12:00:00
FI,Padasjoki,5,2896,172.651933701657,2021-01-24T12:00:00
FI,Karstula,5,3949,126.61433274246599,2021-01-24T12:00:00
FI,Parikkala,5,4734,105.618926911703,2021-01-24T12:00:00
FI,Urjala,5,4688,106.65529010238899,2021-01-24T12:00:00
FI,Savitaipale,5,3383,147.797812592374,2021-01-24T12:00:00
FI,Kokemäki,5,7103,70.3927917781219,2021-01-24T12:00:00
FI,Alavieska,5,2519,198.491464867011,2021-01-24T12:00:00
FI,Nakkila,5,5329,93.82623381497471,2021-01-24T12:00:00
FI,Miehikkälä,5,1857,269.251480883145,2021-01-24T12:00:00
FI,Veteli,6,3114,192.678227360308,2021-01-24T12:00:00
FI,Mäntyharju,6,5791,103.60904852357099,2021-01-24T12:00:00
FI,Lumijoki,6,2020,297.029702970297,2021-01-24T12:00:00
FI,Sonkajärvi,6,3897,153.964588144727,2021-01-24T12:00:00
FI,Hartola,6,2697,222.469410456062,2021-01-24T12:00:00
FI,Pielavesi,6,4391,136.643133682532,2021-01-24T12:00:00
FI,Kankaanpää,6,11286,53.163211057947905,2021-01-24T12:00:00
FI,Säkylä,6,6721,89.2724296979616,2021-01-24T12:00:00
FI,Simo,6,2988,200.803212851406,2021-01-24T12:00:00
FI,Sysmä,6,3657,164.068908941756,2021-01-24T12:00:00
FI,Myrskylä,6,1882,318.80977683315604,2021-01-24T12:00:00
FI,Eckerö,6,952,630.252100840336,2021-01-24T12:00:00
FI,Siikalatva,6,5231,114.700822022558,2021-01-24T12:00:00
FI,Kuortane,6,3551,168.966488313151,2021-01-24T12:00:00
FI,Rautjärvi,6,3226,185.98884066956,2021-01-24T12:00:00
FI,Konnevesi,6,2627,228.397411496003,2021-01-24T12:00:00
FI,Nurmes,6,9552,62.814070351758794,2021-01-24T12:00:00
FI,Sulkava,6,2492,240.770465489567,2021-01-24T12:00:00
FI,Puolanka,7,2528,276.898734177215,2021-01-24T12:00:00
FI,Lestijärvi,7,719,973.574408901252,2021-01-24T12:00:00
FI,Lapinlahti,7,9485,73.80073800738009,2021-01-24T12:00:00
FI,Juuka,7,4606,151.975683890578,2021-01-24T12:00:00
FI,Sauvo,7,2945,237.691001697793,2021-01-24T12:00:00
FI,Isokyrö,7,4522,154.798761609907,2021-01-24T12:00:00
FI,Inari,7,6907,101.346460112929,2021-01-24T12:00:00
FI,Koski Tl,7,2308,303.292894280763,2021-01-24T12:00:00
FI,Luumäki,7,4636,150.992234685073,2021-01-24T12:00:00
FI,Harjavalta,7,6931,100.995527340932,2021-01-24T12:00:00
FI,Pello,7,3373,207.530388378298,2021-01-24T12:00:00
FI,Paltamo,7,3273,213.871066300031,2021-01-24T12:00:00
FI,Pyhäjoki,8,3077,259.993500162496,2021-01-24T12:00:00
FI,Ilmajoki,8,12269,65.2049881815959,2021-01-24T12:00:00
FI,Virolahti,8,3109,257.317465422966,2021-01-24T12:00:00
FI,Kalajoki,8,12373,64.6569142487675,2021-01-24T12:00:00
FI,Pukkila,8,1860,430.10752688172005,2021-01-24T12:00:00
FI,Keuruu,9,9605,93.70119729307649,2021-01-24T12:00:00
FI,Tohmajärvi,9,4361,206.37468470534301,2021-01-24T12:00:00
FI,Punkalaidun,9,2828,318.246110325318,2021-01-24T12:00:00
FI,Ruovesi,9,4283,210.13308428671502,2021-01-24T12:00:00
FI,Jomala,9,5233,171.98547678196098,2021-01-24T12:00:00
FI,Jokioinen,9,5133,175.336060783168,2021-01-24T12:00:00
FI,Vehmaa,9,2293,392.498909725251,2021-01-24T12:00:00
FI,Siikajoki,9,5145,174.927113702624,2021-01-24T12:00:00
FI,Joutsa,10,4377,228.466986520448,2021-01-24T12:00:00
FI,Kemijärvi,10,7274,137.475941710201,2021-01-24T12:00:00
FI,Taivalkoski,10,3976,251.50905432595601,2021-01-24T12:00:00
FI,Kyyjärvi,10,1313,761.614623000762,2021-01-24T12:00:00
FI,Pyhtää,10,5140,194.552529182879,2021-01-24T12:00:00
FI,Kannus,10,5464,183.016105417277,2021-01-24T12:00:00
FI,Suonenjoki,10,7064,141.56285390713498,2021-01-24T12:00:00
FI,Pudasjärvi,10,7873,127.01638511368,2021-01-24T12:00:00
FI,Utajärvi,10,2676,373.692077727952,2021-01-24T12:00:00
FI,Hirvensalmi,10,2136,468.164794007491,2021-01-24T12:00:00
FI,Taipalsaari,11,4671,235.49561121815498,2021-01-24T12:00:00
FI,Laihia,11,8017,137.208432081826,2021-01-24T12:00:00
FI,Liperi,11,12084,91.0294604435617,2021-01-24T12:00:00
FI,Kärkölä,11,4368,251.831501831502,2021-01-24T12:00:00
FI,Utsjoki,11,1212,907.5907590759081,2021-01-24T12:00:00
FI,Puumala,11,2151,511.390051139005,2021-01-24T12:00:00
FI,Tammela,11,6015,182.876142975894,2021-01-24T12:00:00
FI,Evijärvi,11,2425,453.60824742268,2021-01-24T12:00:00
FI,Lappajärvi,12,2996,400.53404539385804,2021-01-24T12:00:00
FI,Joroinen,12,4767,251.730648206419,2021-01-24T12:00:00
FI,Pyhäntä,12,1578,760.456273764259,2021-01-24T12:00:00
FI,Ruokolahti,12,4994,240.288346015218,2021-01-24T12:00:00
FI,Reisjärvi,12,2718,441.50110375275904,2021-01-24T12:00:00
FI,Muhos,13,8908,145.93623709025601,2021-01-24T12:00:00
FI,Vesilahti,13,4355,298.507462686567,2021-01-24T12:00:00
FI,Outokumpu,13,6688,194.377990430622,2021-01-24T12:00:00
FI,Hanko,13,8199,158.555921453836,2021-01-24T12:00:00
FI,Leppävirta,13,9454,137.507933149989,2021-01-24T12:00:00
FI,Pälkäne,14,6435,217.560217560218,2021-01-24T12:00:00
FI,Nousiainen,14,4715,296.924708377519,2021-01-24T12:00:00
FI,Oulainen,14,7288,192.096597145993,2021-01-24T12:00:00
FI,Asikkala,14,8083,173.203018681183,2021-01-24T12:00:00
FI,Viitasaari,15,6176,242.875647668394,2021-01-24T12:00:00
FI,Hämeenkyrö,15,10404,144.175317185698,2021-01-24T12:00:00
FI,Ulvila,15,12871,116.54106130059799,2021-01-24T12:00:00
FI,Ikaalinen,16,6942,230.481129357534,2021-01-24T12:00:00
FI,Tervola,16,3001,533.155614795068,2021-01-24T12:00:00
FI,Petäjävesi,17,3841,442.59307472012495,2021-01-24T12:00:00
FI,Inkoo,17,5386,315.633122911251,2021-01-24T12:00:00
FI,Brändö,17,445,3820.2247191011206,2021-01-24T12:00:00
FI,Akaa,18,16475,109.25644916540199,2021-01-24T12:00:00
FI,Korsnäs,18,2077,866.634569090034,2021-01-24T12:00:00
FI,Iitti,18,6711,268.216361198033,2021-01-24T12:00:00
FI,Eurajoki,18,9402,191.44862795150001,2021-01-24T12:00:00
FI,Eura,18,11632,154.74552957359,2021-01-24T12:00:00
FI,Soini,18,2052,877.1929824561399,2021-01-24T12:00:00
FI,Lapua,18,14278,126.068076761451,2021-01-24T12:00:00
FI,Lapinjärvi,19,2606,729.086722947045,2021-01-24T12:00:00
FI,Saarijärvi,19,9309,204.103555698786,2021-01-24T12:00:00
FI,Alavus,19,11468,165.678409487269,2021-01-24T12:00:00
FI,Pöytyä,19,8276,229.579507008217,2021-01-24T12:00:00
FI,Hankasalmi,19,4875,389.74358974359,2021-01-24T12:00:00
FI,Kauhava,19,15726,120.81902581711799,2021-01-24T12:00:00
FI,Kontiolahti,19,14821,128.196477970447,2021-01-24T12:00:00
FI,Kuusamo,19,15134,125.54513017047701,2021-01-24T12:00:00
FI,Vimpeli,20,2827,707.463742483198,2021-01-24T12:00:00
FI,Liminka,20,10191,196.251594544206,2021-01-24T12:00:00
FI,Kaustinen,21,4261,492.842055855433,2021-01-24T12:00:00
FI,Juva,21,6116,343.361674296926,2021-01-24T12:00:00
FI,Kristiinankaupunki,22,6486,339.192106074622,2021-01-24T12:00:00
FI,Haapavesi,22,6758,325.54010062148603,2021-01-24T12:00:00
FI,Sievi,23,4910,468.431771894094,2021-01-24T12:00:00
FI,Keminmaa,24,8079,297.066468622354,2021-01-24T12:00:00
FI,Orivesi,25,9158,272.985367984276,2021-01-24T12:00:00
FI,Honkajoki,25,1620,1543.20987654321,2021-01-24T12:00:00
FI,Forssa,25,16901,147.92024140583402,2021-01-24T12:00:00
FI,Virrat,26,6544,397.31051344743304,2021-01-24T12:00:00
FI,Somero,26,8711,298.473194811158,2021-01-24T12:00:00
FI,Ilomantsi,26,4857,535.309862054766,2021-01-24T12:00:00
FI,Kauhajoki,26,13184,197.208737864078,2021-01-24T12:00:00
FI,Kemiönsaari,27,6640,406.626506024096,2021-01-24T12:00:00
FI,Pornainen,27,5035,536.246276067527,2021-01-24T12:00:00
FI,Nivala,27,10639,253.78325030547995,2021-01-24T12:00:00
FI,Aura,27,3941,685.1053032225319,2021-01-24T12:00:00
FI,Hattula,29,9422,307.79027807259604,2021-01-24T12:00:00
FI,Rusko,30,6327,474.158368895211,2021-01-24T12:00:00
FI,Kangasniemi,31,5356,578.790141896938,2021-01-24T12:00:00
FI,Iisalmi,31,21368,145.076750280794,2021-01-24T12:00:00
FI,Uurainen,32,3681,869.3289866883999,2021-01-24T12:00:00
FI,Ii,33,9844,335.229581470947,2021-01-24T12:00:00
FI,Loppi,33,7828,421.56361778232,2021-01-24T12:00:00
FI,Askola,33,4943,667.61076269472,2021-01-24T12:00:00
FI,Hausjärvi,33,8260,399.515738498789,2021-01-24T12:00:00
FI,Tyrnävä,33,6637,497.212596052433,2021-01-24T12:00:00
FI,Mynämäki,34,7654,444.212176639666,2021-01-24T12:00:00
FI,Varkaus,34,20466,166.129189875892,2021-01-24T12:00:00
FI,Kurikka,34,20678,164.425959957443,2021-01-24T12:00:00
FI,Kuhmo,34,8190,415.140415140415,2021-01-24T12:00:00
FI,Karkkila,35,8714,401.652513197154,2021-01-24T12:00:00
FI,Orimattila,36,16003,224.95782040867297,2021-01-24T12:00:00
FI,Maalahti,38,5475,694.063926940639,2021-01-24T12:00:00
FI,Siuntio,38,6145,618.3889340927581,2021-01-24T12:00:00
FI,Muurame,41,10164,403.38449429358496,2021-01-24T12:00:00
FI,Kittilä,41,6453,635.363396869673,2021-01-24T12:00:00
FI,Kitee,41,10136,404.498816101026,2021-01-24T12:00:00
FI,Ylitornio,41,3918,1046.45227156713,2021-01-24T12:00:00
FI,Kruunupyy,42,6428,653.3914125700061,2021-01-24T12:00:00
FI,Mänttä-Vilppula,42,9855,426.17960426179604,2021-01-24T12:00:00
FI,Uusikaarlepyy,42,7464,562.700964630225,2021-01-24T12:00:00
FI,Luoto,43,5417,793.7973047812441,2021-01-24T12:00:00
FI,Raahe,43,24679,174.237205721464,2021-01-24T12:00:00
FI,Kolari,44,3846,1144.04576183047,2021-01-24T12:00:00
FI,Jämsä,45,20182,222.970964225548,2021-01-24T12:00:00
FI,Kiuruvesi,46,7998,575.143785946487,2021-01-24T12:00:00
FI,Janakkala,46,16413,280.265643087796,2021-01-24T12:00:00
FI,Siilinjärvi,46,21423,214.722494515241,2021-01-24T12:00:00
FI,Heinola,46,18667,246.424170996946,2021-01-24T12:00:00
FI,Paimio,47,10850,433.179723502304,2021-01-24T12:00:00
FI,Parkano,49,6404,765.146783260462,2021-01-24T12:00:00
FI,Laitila,51,8588,593.851886353051,2021-01-24T12:00:00
FI,Laukaa,51,18903,269.798444691319,2021-01-24T12:00:00
FI,Sastamala,51,24277,210.07537998929,2021-01-24T12:00:00
FI,Kokkola,51,47681,106.960843942031,2021-01-24T12:00:00
FI,Savonlinna,52,32974,157.700006065385,2021-01-24T12:00:00
FI,Parainen,53,15132,350.251123447,2021-01-24T12:00:00
FI,Lieksa,54,10884,496.141124586549,2021-01-24T12:00:00
FI,Pedersören kunta,54,11081,487.320638931504,2021-01-24T12:00:00
FI,Närpiö,54,9479,569.680346028062,2021-01-24T12:00:00
FI,Sotkamo,55,10336,532.120743034056,2021-01-24T12:00:00
FI,Ylivieska,55,15255,360.53752867912203,2021-01-24T12:00:00
FI,Vöyri,57,6461,882.216375174122,2021-01-24T12:00:00
FI,Rautalampi,59,3121,1890.4197372637,2021-01-24T12:00:00
FI,Sodankylä,61,8303,734.674214139468,2021-01-24T12:00:00
FI,Karvia,62,2342,2647.30999146029,2021-01-24T12:00:00
FI,Uusikaupunki,63,15522,405.87553150367205,2021-01-24T12:00:00
FI,   Äänekoski,66,18765,351.71862509992,2021-01-24T12:00:00
FI,Maarianhamina,68,11679,582.241630276565,2021-01-24T12:00:00
FI,Hamina,69,20111,343.09581820894,2021-01-24T12:00:00
FI,Loimaa,73,15875,459.842519685039,2021-01-24T12:00:00
FI,Raasepori,77,27536,279.63393375944196,2021-01-24T12:00:00
FI,Kangasala,79,31868,247.897577507217,2021-01-24T12:00:00
FI,Imatra,81,26508,305.568130375736,2021-01-24T12:00:00
FI,Loviisa,83,14772,561.8738153262931,2021-01-24T12:00:00
FI,Kempele,83,18355,452.192862980114,2021-01-24T12:00:00
FI,Masku,84,9534,881.057268722467,2021-01-24T12:00:00
FI,Hollola,87,23410,371.636052968817,2021-01-24T12:00:00
FI,Kajaani,89,36709,242.447356234166,2021-01-24T12:00:00
FI,Naantali,93,19314,481.515998757378,2021-01-24T12:00:00
FI,Alajärvi,96,9562,1003.9740640033501,2021-01-24T12:00:00
FI,Kauniainen,98,9797,1000.3062161886301,2021-01-24T12:00:00
FI,Kemi,100,20707,482.928478292365,2021-01-24T12:00:00
FI,Ylöjärvi,101,33254,303.722860407771,2021-01-24T12:00:00
FI,Lieto,101,19994,505.15154546363897,2021-01-24T12:00:00
FI,Mäntsälä,103,20721,497.080256744366,2021-01-24T12:00:00
FI,Rauma,104,39205,265.272286698125,2021-01-24T12:00:00
FI,Valkeakoski,105,20972,500.667556742323,2021-01-24T12:00:00
FI,Pirkkala,106,19623,540.182438974673,2021-01-24T12:00:00
FI,Pietarsaari,111,19208,577.884214910454,2021-01-24T12:00:00
FI,Nokia,118,33929,347.785080609508,2021-01-24T12:00:00
FI,Lempäälä,120,23523,510.13901288101,2021-01-24T12:00:00
FI,Riihimäki,127,28793,441.07942902788903,2021-01-24T12:00:00
FI,Pori,150,83934,178.71184502108798,2021-01-24T12:00:00
FI,Lohja,153,45965,332.861960187099,2021-01-24T12:00:00
FI,Vihti,157,29158,538.445709582276,2021-01-24T12:00:00
FI,Seinäjoki,157,63781,246.15481099387,2021-01-24T12:00:00
FI,Mustasaari,159,19448,817.5647881530231,2021-01-24T12:00:00
FI,Raisio,161,24056,669.2716993681411,2021-01-24T12:00:00
FI,Lappeenranta,166,72634,228.54310653412998,2021-01-24T12:00:00
FI,Pieksämäki,191,17682,1080.19454812804,2021-01-24T12:00:00
FI,Sipoo,200,21170,944.733112895607,2021-01-24T12:00:00
FI,Rovaniemi,203,63042,322.007550521874,2021-01-24T12:00:00
FI,Kaarina,221,33937,651.206647611751,2021-01-24T12:00:00
FI,Kotka,227,52126,435.483252119863,2021-01-24T12:00:00
FI,Tornio,228,21602,1055.45782797889,2021-01-24T12:00:00
FI,Tuusula,234,38599,606.23332210679,2021-01-24T12:00:00
FI,Mikkeli,251,53134,472.390559716942,2021-01-24T12:00:00
FI,Porvoo,258,50380,512.107979356888,2021-01-24T12:00:00
FI,Joensuu,269,76850,350.03253090435896,2021-01-24T12:00:00
FI,Hyvinkää,289,46470,621.906606412739,2021-01-24T12:00:00
FI,Kirkkonummi,297,39586,750.2652452887379,2021-01-24T12:00:00
FI,Salo,302,51833,582.640402832173,2021-01-24T12:00:00
FI,Nurmijärvi,326,42993,758.262973042123,2021-01-24T12:00:00
FI,Kerava,330,36756,897.812602024159,2021-01-24T12:00:00
FI,Järvenpää,342,43711,782.4117499027701,2021-01-24T12:00:00
FI,Hämeenlinna,418,67633,618.041488622418,2021-01-24T12:00:00
FI,Kouvola,425,82113,517.579433220075,2021-01-24T12:00:00
FI,Kuopio,468,119282,392.347546151138,2021-01-24T12:00:00
FI,Lahti,861,119823,718.55987581683,2021-01-24T12:00:00
FI,Vaasa,879,67636,1299.60376131054,2021-01-24T12:00:00
FI,Jyväskylä,1067,142400,749.297752808989,2021-01-24T12:00:00
FI,Tampere,1333,238140,559.754766103972,2021-01-24T12:00:00
FI,Oulu,1511,205489,735.3191655027761,2021-01-24T12:00:00
FI,Turku,2521,192962,1306.47484997046,2021-01-24T12:00:00
FI,Espoo,4371,289731,1508.64077368318,2021-01-24T12:00:00
FI,Vantaa,4684,233775,2003.6359747620602,2021-01-24T12:00:00
FI,Helsinki,12404,653835,1897.11471548632,2021-01-24T12:00:00
FI,Savitaipale,5,3383,147.797812592374,2021-01-25T12:00:00
FI,Karstula,5,3949,126.61433274246599,2021-01-25T12:00:00
FI,Marttila,5,2013,248.385494287134,2021-01-25T12:00:00
FI,Alavieska,5,2519,198.491464867011,2021-01-25T12:00:00
FI,Urjala,5,4688,106.65529010238899,2021-01-25T12:00:00
FI,Jämijärvi,5,1739,287.521564117309,2021-01-25T12:00:00
FI,Muonio,5,2308,216.63778162911598,2021-01-25T12:00:00
FI,Nakkila,5,5329,93.82623381497471,2021-01-25T12:00:00
FI,Parikkala,5,4734,105.618926911703,2021-01-25T12:00:00
FI,Miehikkälä,5,1857,269.251480883145,2021-01-25T12:00:00
FI,Padasjoki,5,2896,172.651933701657,2021-01-25T12:00:00
FI,Finström,5,2593,192.826841496336,2021-01-25T12:00:00
FI,Kokemäki,5,7103,70.3927917781219,2021-01-25T12:00:00
FI,Mäntyharju,6,5791,103.60904852357099,2021-01-25T12:00:00
FI,Lumijoki,6,2020,297.029702970297,2021-01-25T12:00:00
FI,Säkylä,6,6721,89.2724296979616,2021-01-25T12:00:00
FI,Sonkajärvi,6,3897,153.964588144727,2021-01-25T12:00:00
FI,Pielavesi,6,4391,136.643133682532,2021-01-25T12:00:00
FI,Sulkava,6,2492,240.770465489567,2021-01-25T12:00:00
FI,Kankaanpää,6,11286,53.163211057947905,2021-01-25T12:00:00
FI,Veteli,6,3114,192.678227360308,2021-01-25T12:00:00
FI,Hartola,6,2697,222.469410456062,2021-01-25T12:00:00
FI,Sysmä,6,3657,164.068908941756,2021-01-25T12:00:00
FI,Eckerö,6,952,630.252100840336,2021-01-25T12:00:00
FI,Simo,6,2988,200.803212851406,2021-01-25T12:00:00
FI,Nurmes,6,9552,62.814070351758794,2021-01-25T12:00:00
FI,Myrskylä,6,1882,318.80977683315604,2021-01-25T12:00:00
FI,Konnevesi,6,2627,228.397411496003,2021-01-25T12:00:00
FI,Siikalatva,6,5231,114.700822022558,2021-01-25T12:00:00
FI,Rautjärvi,6,3226,185.98884066956,2021-01-25T12:00:00
FI,Kuortane,6,3551,168.966488313151,2021-01-25T12:00:00
FI,Harjavalta,7,6931,100.995527340932,2021-01-25T12:00:00
FI,Lapinlahti,7,9485,73.80073800738009,2021-01-25T12:00:00
FI,Lestijärvi,7,719,973.574408901252,2021-01-25T12:00:00
FI,Isokyrö,7,4522,154.798761609907,2021-01-25T12:00:00
FI,Inari,7,6907,101.346460112929,2021-01-25T12:00:00
FI,Koski Tl,7,2308,303.292894280763,2021-01-25T12:00:00
FI,Sauvo,7,2945,237.691001697793,2021-01-25T12:00:00
FI,Luumäki,7,4636,150.992234685073,2021-01-25T12:00:00
FI,Pello,7,3373,207.530388378298,2021-01-25T12:00:00
FI,Puolanka,7,2528,276.898734177215,2021-01-25T12:00:00
FI,Paltamo,7,3273,213.871066300031,2021-01-25T12:00:00
FI,Juuka,7,4606,151.975683890578,2021-01-25T12:00:00
FI,Kalajoki,8,12373,64.6569142487675,2021-01-25T12:00:00
FI,Pukkila,8,1860,430.10752688172005,2021-01-25T12:00:00
FI,Virolahti,8,3109,257.317465422966,2021-01-25T12:00:00
FI,Pyhäjoki,8,3077,259.993500162496,2021-01-25T12:00:00
FI,Ilmajoki,8,12269,65.2049881815959,2021-01-25T12:00:00
FI,Punkalaidun,9,2828,318.246110325318,2021-01-25T12:00:00
FI,Jokioinen,9,5133,175.336060783168,2021-01-25T12:00:00
FI,Vehmaa,9,2293,392.498909725251,2021-01-25T12:00:00
FI,Siikajoki,9,5145,174.927113702624,2021-01-25T12:00:00
FI,Jomala,9,5233,171.98547678196098,2021-01-25T12:00:00
FI,Tohmajärvi,9,4361,206.37468470534301,2021-01-25T12:00:00
FI,Ruovesi,9,4283,210.13308428671502,2021-01-25T12:00:00
FI,Kemijärvi,10,7274,137.475941710201,2021-01-25T12:00:00
FI,Joutsa,10,4377,228.466986520448,2021-01-25T12:00:00
FI,Taivalkoski,10,3976,251.50905432595601,2021-01-25T12:00:00
FI,Kyyjärvi,10,1313,761.614623000762,2021-01-25T12:00:00
FI,Keuruu,10,9605,104.112441436752,2021-01-25T12:00:00
FI,Kannus,10,5464,183.016105417277,2021-01-25T12:00:00
FI,Suonenjoki,10,7064,141.56285390713498,2021-01-25T12:00:00
FI,Utajärvi,10,2676,373.692077727952,2021-01-25T12:00:00
FI,Pudasjärvi,10,7873,127.01638511368,2021-01-25T12:00:00
FI,Hirvensalmi,10,2136,468.164794007491,2021-01-25T12:00:00
FI,Laihia,11,8017,137.208432081826,2021-01-25T12:00:00
FI,Taipalsaari,11,4671,235.49561121815498,2021-01-25T12:00:00
FI,Pyhtää,11,5140,214.00778210116698,2021-01-25T12:00:00
FI,Utsjoki,11,1212,907.5907590759081,2021-01-25T12:00:00
FI,Puumala,11,2151,511.390051139005,2021-01-25T12:00:00
FI,Evijärvi,11,2425,453.60824742268,2021-01-25T12:00:00
FI,Kärkölä,11,4368,251.831501831502,2021-01-25T12:00:00
FI,Tammela,11,6015,182.876142975894,2021-01-25T12:00:00
FI,Liperi,11,12084,91.0294604435617,2021-01-25T12:00:00
FI,Lappajärvi,12,2996,400.53404539385804,2021-01-25T12:00:00
FI,Ruokolahti,12,4994,240.288346015218,2021-01-25T12:00:00
FI,Reisjärvi,12,2718,441.50110375275904,2021-01-25T12:00:00
FI,Pyhäntä,12,1578,760.456273764259,2021-01-25T12:00:00
FI,Joroinen,12,4767,251.730648206419,2021-01-25T12:00:00
FI,Muhos,13,8908,145.93623709025601,2021-01-25T12:00:00
FI,Outokumpu,13,6688,194.377990430622,2021-01-25T12:00:00
